name,invasive
1261,2.392471323275913e-07
1262,1.271758144107127e-10
1263,1.2177263442936236e-06
1264,6.387394861917528e-08
1265,0.00022039897594368086
1266,1.453098882109316e-06
1267,1.2260905691618973e-05
1268,1.0
1269,1.0
1270,1.0
1271,1.7396617063569764e-09
1272,1.329608123601389e-08
1273,1.0
1274,0.9999984741210938
1275,1.0
1276,0.999957013130188
1277,1.0425623784726667e-06
1278,1.7789272166446324e-08
1279,1.0
1280,2.433145294133965e-08
1281,2.787523072811382e-07
1282,7.077228918461742e-08
1283,7.021970471754458e-09
1284,1.0
1285,0.0019023277971427887
1286,0.9999233961105347
1287,1.9854528368057345e-07
1288,1.0
1289,2.3589760121467408e-05
1290,1.9776023719941805e-06
1291,0.0001379145061946474
1292,1.1792117859954487e-06
1293,0.9998745083808899
1294,2.0066679041974567e-06
1295,1.0
1296,1.0
1297,1.7613882405953518e-07
1298,2.8317075440043028e-08
1299,0.84442178606987
1300,0.00013111532607581466
1301,0.9999948024749756
1302,0.9999700784683228
1303,5.22162229010803e-09
1304,1.0
1305,1.0
1306,0.9951597571372985
1307,1.0
1308,0.0005265248010800861
1309,0.0008667545189382508
1310,2.4142952748107405e-08
1311,1.0393786112672387e-06
1312,4.3586957190200335e-07
1313,5.132292681082617e-05
1314,0.00016505733865415095
1315,1.96570473054436e-07
1316,0.9983845233917237
1317,1.0
1318,1.0
1319,6.132605570030591e-07
1320,0.9958457112312317
1321,1.0
1322,1.0
1323,1.0
1324,1.0
1325,9.178102389206799e-10
1326,0.9999999046325684
1327,1.590217267448679e-05
1328,0.9400122165679932
1329,1.2788003402874892e-06
1330,1.8088450297604198e-07
1331,1.0
1332,1.0
1333,1.0
1334,6.186043011169318e-10
1335,0.9800556302070618
1336,1.1539544673977442e-09
1337,1.0
1338,1.026606734289004e-07
1339,5.389079095863281e-07
1340,4.001910332007697e-08
1341,0.6842973411083222
1342,1.0
1343,0.00011325089535603183
1344,0.9999980211257935
1345,0.9999997854232788
1346,4.043043277306424e-05
1347,0.9999994754791259
1348,3.3762343036869425e-07
1349,0.9999998569488525
1350,0.9998759984970093
1351,0.9999999046325684
1352,1.0
1353,0.06735541662201286
1354,7.818526110980884e-08
1355,1.0
1356,0.9999999284744263
1357,4.1927329572644114e-07
1358,0.9999997854232788
1359,0.9999973058700562
1360,1.0
1361,8.138420321301965e-06
1362,3.14189612993232e-08
1363,1.0
1364,0.3425760067999363
1365,1.1068450469053915e-06
1366,0.0008538846463125082
1367,0.9999995946884155
1368,0.9999999761581421
1369,5.470062820478461e-08
1370,1.1858886539428682e-09
1371,1.0
1372,0.9998818516731263
1373,1.2157873285900678e-06
1374,0.9997480988502503
1375,0.998554813861847
1376,1.0
1377,4.558936404919223e-05
1378,4.892183411847606e-11
1379,2.0108859510870048e-08
1380,1.0
1381,1.0
1382,3.4234312229486366e-08
1383,1.0826435286048763e-07
1384,1.0
1385,1.3667255370819475e-05
1386,4.145048166037668e-07
1387,9.490922306554239e-06
1388,0.9918225765228271
1389,0.99999840259552
1390,1.0
1391,1.96641107486073e-06
1392,1.0
1393,9.275115880882367e-05
1394,1.0
1395,2.897263898375968e-05
1396,1.4728478072356666e-05
1397,1.7658874696735437e-06
1398,0.0003151478942527319
1399,1.9769762232613174e-06
1400,0.9999999523162841
1401,8.838872816996358e-09
1402,1.0
1403,2.1457938520486052e-08
1404,1.0
1405,1.0
1406,2.1204587028478272e-07
1407,1.5078216080155472e-07
1408,0.7338670372962952
1409,0.9999998092651368
1410,4.149282464283033e-08
1411,1.0
1412,0.9999996900558472
1413,1.3758814247921691e-05
1414,8.620764818942917e-05
1415,2.6856471286862415e-07
1416,6.808326361351646e-05
1417,1.0
1418,1.0
1419,2.8717441402648093e-08
1420,6.584252254526746e-07
1421,0.9999999284744263
1422,1.0
1423,2.2851962603454014e-05
1424,3.4889758535427975e-05
1425,1.0
1426,0.9999999523162841
1427,0.9999930620193481
1428,1.0
1429,1.3147006462654876e-09
1430,1.0
1431,0.0018369150871876626
1432,0.00303474568790989
1433,1.0
1434,1.0
1435,1.8740078189694031e-06
1436,1.1418308076827088e-07
1437,0.00021564904245678916
1438,0.00010661796914064325
1439,5.730349975863191e-07
1440,1.6024939930581183e-07
1441,1.0
1442,0.00023312665653065778
1443,4.032356753214117e-06
1444,1.0
1445,1.7867955603989572e-07
1446,1.0
1447,0.99993896484375
1448,0.000201397266209824
1449,6.646319570791093e-06
1450,0.9999990701675415
1451,0.17123968042433263
1452,1.0
1453,3.555490635243075e-09
1454,0.028619184414856134
1455,3.7656061806501385e-07
1456,0.0005223098261922133
1457,1.0
1458,0.999997329711914
1459,0.9994659185409546
1460,1.0
1461,3.324207937112078e-05
1462,1.0
1463,2.176470310644163e-07
1464,1.0
1465,1.0
1466,0.9999994993209839
1467,1.0
1468,0.999803876876831
1469,0.9999996900558472
1470,2.1873577497899533e-05
1471,1.0
1472,0.0002931317096681596
1473,0.9999985933303833
1474,4.900139650487745e-07
1475,5.211686787687242e-09
1476,0.0009452360012801364
1477,0.00016574857800151223
1478,0.0016119337407872081
1479,1.0
1480,1.0
1481,1.649877573228764e-06
1482,1.0
1483,5.044667261699942e-06
1484,0.25713278986513616
1485,1.8706225409914624e-05
1486,0.004280168877448887
1487,1.0
1488,1.4210167461475853e-08
1489,1.0
1490,4.6076272361972315e-06
1491,1.0
1492,0.00030841655752738005
1493,1.0
1494,0.9999999761581421
1495,0.00012270784141037437
1496,1.1609019852087954e-07
1497,1.0
1498,0.00014097895002578297
1499,1.0
1500,1.0
1501,8.216602221722269e-07
1502,0.00011293434017716209
1503,7.943101243412797e-09
1504,1.3633029316006962e-07
1505,0.9999998092651368
1506,1.0
1507,0.0002662436565515236
1508,5.1865559839825435e-06
1509,1.0
1510,1.0
1511,1.0
1512,7.835507074105407e-06
1513,3.646826229442013e-07
1514,1.0
1515,3.531671310383899e-05
1516,1.0
1517,0.9999993562698364
1518,0.999976396560669
1519,8.229786793378935e-07
1520,1.9446386101407143e-07
1521,6.065598518034676e-06
1522,6.874172595416894e-06
1523,1.0
1524,0.9941025137901306
1525,1.0
1526,0.012809553882107139
1527,1.2496637725689653e-05
1528,1.0
1529,6.52908703813182e-07
1530,0.9999999761581421
1531,0.9999999523162841
